outer_fold,strain_entity_id,species,nearclone_block,original_outer_fold,role
2,STRAIN_000600,Bifidobacterium adolescentis,NC_0358,4,INNER_TRAIN
2,STRAIN_000601,Limosilactobacillus fermentum,NC_0099,4,INNER_TRAIN
2,STRAIN_000602,Lacticaseibacillus paracasei,NC_0025,3,INNER_TRAIN
2,STRAIN_000603,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000605,Lactiplantibacillus plantarum,NC_0067,5,INNER_TRAIN
2,STRAIN_000606,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
2,STRAIN_000607,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000608,Lactiplantibacillus plantarum,NC_0359,1,INNER_TRAIN
2,STRAIN_000609,Lactiplantibacillus plantarum,NC_0021,1,INNER_TRAIN
2,STRAIN_000611,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000612,Lactiplantibacillus plantarum,NC_0021,1,INNER_TRAIN
2,STRAIN_000613,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000614,Bifidobacterium longum,NC_0070,4,INNER_TRAIN
2,STRAIN_000616,Limosilactobacillus fermentum,NC_0360,1,INNER_TRAIN
2,STRAIN_000617,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000618,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000619,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000620,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000621,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000622,Bifidobacterium breve,NC_0361,4,INNER_TRAIN
2,STRAIN_000624,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000625,Limosilactobacillus reuteri,NC_0362,4,INNER_TRAIN
2,STRAIN_000628,Pediococcus acidilactici,NC_0363,4,INNER_TRAIN
2,STRAIN_000629,Lacticaseibacillus paracasei,NC_0043,5,INNER_TRAIN
2,STRAIN_000630,Lactiplantibacillus plantarum,NC_0100,5,INNER_TRAIN
2,STRAIN_000631,Limosilactobacillus fermentum,NC_0364,1,INNER_TRAIN
2,STRAIN_000632,Lactiplantibacillus plantarum,NC_0365,3,INNER_TRAIN
2,STRAIN_000633,Lactococcus lactis,NC_0052,3,INNER_TRAIN
2,STRAIN_000635,Bifidobacterium breve,NC_0094,5,INNER_TRAIN
2,STRAIN_000636,Bifidobacterium longum subsp. infantis,NC_0366,4,INNER_TRAIN
2,STRAIN_000638,Bifidobacterium longum,NC_0367,4,INNER_TRAIN
2,STRAIN_000640,Levilactobacillus brevis,NC_0368,3,INNER_TRAIN
2,STRAIN_000644,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000645,Limosilactobacillus reuteri,NC_0371,4,INNER_TRAIN
2,STRAIN_000646,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000649,Lacticaseibacillus casei,NC_0025,3,INNER_TRAIN
2,STRAIN_000650,Lacticaseibacillus rhamnosus DSM 20021 = JCM 1136 =,NC_0005,5,INNER_TRAIN
2,STRAIN_000652,Lactococcus lactis subsp. lactis bv. diacetylactis,NC_0372,5,INNER_TRAIN
2,STRAIN_000653,Lacticaseibacillus paracasei,NC_0025,3,INNER_TRAIN
2,STRAIN_000655,Limosilactobacillus fermentum,NC_0374,4,INNER_TRAIN
2,STRAIN_000656,Lactiplantibacillus plantarum,NC_0375,1,INNER_TRAIN
2,STRAIN_000657,Lacticaseibacillus rhamnosus,NC_0376,3,INNER_TRAIN
2,STRAIN_000659,Limosilactobacillus reuteri,NC_0377,4,INNER_TRAIN
2,STRAIN_000660,Limosilactobacillus fermentum,NC_0036,1,INNER_TRAIN
2,STRAIN_000662,Bifidobacterium longum,NC_0378,1,INNER_TRAIN
2,STRAIN_000663,Lacticaseibacillus paracasei subsp. paracasei,NC_0060,5,INNER_TRAIN
2,STRAIN_000666,Lacticaseibacillus paracasei,NC_0380,4,INNER_TRAIN
2,STRAIN_000667,Lactiplantibacillus plantarum,NC_0381,3,INNER_TRAIN
2,STRAIN_000668,Lactococcus lactis subsp. lactis,NC_0016,4,INNER_TRAIN
2,STRAIN_000670,Limosilactobacillus fermentum,NC_0382,3,INNER_TRAIN
2,STRAIN_000671,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
2,STRAIN_000672,Streptococcus thermophilus,NC_0383,5,INNER_TRAIN
2,STRAIN_000673,Bifidobacterium pseudocatenulatum,NC_0384,1,INNER_TRAIN
2,STRAIN_000676,Bifidobacterium bifidum,NC_0385,1,INNER_TRAIN
2,STRAIN_000677,Limosilactobacillus fermentum,NC_0386,4,INNER_TRAIN
2,STRAIN_000678,Limosilactobacillus fermentum,NC_0387,3,INNER_TRAIN
2,STRAIN_000679,Limosilactobacillus reuteri,NC_0388,1,INNER_TRAIN
2,STRAIN_000680,Limosilactobacillus fermentum,NC_0041,4,INNER_TRAIN
2,STRAIN_000682,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000683,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000684,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
2,STRAIN_000685,Lactiplantibacillus plantarum,NC_0059,3,INNER_TRAIN
2,STRAIN_000686,Limosilactobacillus fermentum,NC_0062,1,INNER_TRAIN
2,STRAIN_000687,Lactococcus lactis,NC_0389,4,INNER_TRAIN
2,STRAIN_000688,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
2,STRAIN_000689,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
2,STRAIN_000690,Lactiplantibacillus plantarum subsp. plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000691,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000692,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
2,STRAIN_000693,Limosilactobacillus reuteri,NC_0390,5,INNER_TRAIN
2,STRAIN_000694,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000695,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
2,STRAIN_000697,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000698,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000699,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000700,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000701,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000703,Lactiplantibacillus plantarum,NC_0391,4,INNER_TRAIN
2,STRAIN_000705,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
2,STRAIN_000706,Bifidobacterium longum,NC_0392,5,INNER_TRAIN
2,STRAIN_000707,Limosilactobacillus fermentum,NC_0393,4,INNER_TRAIN
2,STRAIN_000708,Bifidobacterium adolescentis,NC_0394,5,INNER_TRAIN
2,STRAIN_000709,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000711,Lacticaseibacillus rhamnosus GG,NC_0015,3,INNER_TRAIN
2,STRAIN_000712,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000714,Lactococcus lactis subsp. lactis,NC_0395,1,INNER_TRAIN
2,STRAIN_000715,Lacticaseibacillus paracasei subsp. paracasei,NC_0396,3,INNER_TRAIN
2,STRAIN_000716,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000717,Bifidobacterium bifidum,NC_0032,5,INNER_TRAIN
2,STRAIN_000718,Lactiplantibacillus plantarum,NC_0397,3,INNER_TRAIN
2,STRAIN_000720,Bifidobacterium breve,NC_0085,3,INNER_TRAIN
2,STRAIN_000721,Escherichia coli,NC_0398,5,INNER_TRAIN
2,STRAIN_000722,Lactiplantibacillus plantarum,NC_0021,1,INNER_TRAIN
2,STRAIN_000723,Lacticaseibacillus rhamnosus,NC_0399,3,INNER_TRAIN
2,STRAIN_000724,Limosilactobacillus fermentum,NC_0400,1,INNER_TRAIN
2,STRAIN_000725,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000726,Bifidobacterium longum subsp. longum,NC_0022,3,INNER_TRAIN
2,STRAIN_000727,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000731,Bifidobacterium longum,NC_0401,1,INNER_TRAIN
2,STRAIN_000732,Bifidobacterium dentium,NC_0402,4,INNER_TRAIN
2,STRAIN_000733,Lacticaseibacillus rhamnosus,NC_0015,3,INNER_TRAIN
2,STRAIN_000734,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000736,Bifidobacterium bifidum,NC_0404,4,INNER_TRAIN
2,STRAIN_000738,Lacticaseibacillus paracasei,NC_0049,4,INNER_TRAIN
2,STRAIN_000739,Lacticaseibacillus rhamnosus,NC_0405,1,INNER_TRAIN
2,STRAIN_000740,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000742,Bifidobacterium longum subsp. longum,NC_0103,1,INNER_TRAIN
2,STRAIN_000746,Bifidobacterium longum subsp. longum,NC_0103,1,INNER_TRAIN
2,STRAIN_000747,Bifidobacterium longum subsp. longum,NC_0406,4,INNER_TRAIN
2,STRAIN_000748,Levilactobacillus brevis,NC_0030,4,INNER_TRAIN
2,STRAIN_000749,Limosilactobacillus fermentum,NC_0407,4,INNER_TRAIN
2,STRAIN_000750,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
2,STRAIN_000751,Limosilactobacillus reuteri,NC_0408,5,INNER_TRAIN
2,STRAIN_000752,Lactobacillus gasseri,NC_0409,5,INNER_TRAIN
2,STRAIN_000753,Lactiplantibacillus plantarum,NC_0021,1,INNER_TRAIN
2,STRAIN_000754,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
2,STRAIN_000755,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000757,Bifidobacterium adolescentis,NC_0411,5,INNER_TRAIN
2,STRAIN_000758,Bifidobacterium longum subsp. longum,NC_0412,5,INNER_TRAIN
2,STRAIN_000760,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000763,Limosilactobacillus reuteri,NC_0031,1,INNER_TRAIN
2,STRAIN_000764,Bifidobacterium bifidum,NC_0414,4,INNER_TRAIN
2,STRAIN_000765,Limosilactobacillus reuteri,NC_0065,1,INNER_TRAIN
2,STRAIN_000767,Bifidobacterium longum subsp. longum,NC_0022,3,INNER_TRAIN
2,STRAIN_000769,Streptococcus thermophilus,NC_0069,5,INNER_TRAIN
2,STRAIN_000770,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
2,STRAIN_000771,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
2,STRAIN_000772,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
2,STRAIN_000773,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
2,STRAIN_000774,Streptococcus thermophilus,NC_0416,5,INNER_TRAIN
2,STRAIN_000775,Streptococcus thermophilus,NC_0050,3,INNER_TRAIN
2,STRAIN_000776,Streptococcus thermophilus,NC_0050,3,INNER_TRAIN
2,STRAIN_000777,Lacticaseibacillus rhamnosus,NC_0417,5,INNER_TRAIN
2,STRAIN_000778,Levilactobacillus brevis,NC_0105,4,INNER_TRAIN
2,STRAIN_000779,Levilactobacillus brevis,NC_0105,4,INNER_TRAIN
2,STRAIN_000781,Escherichia coli,NC_0419,1,INNER_TRAIN
2,STRAIN_000782,Lactiplantibacillus plantarum,NC_0066,4,INNER_TRAIN
2,STRAIN_000784,Lactococcus lactis,NC_0016,4,INNER_TRAIN
2,STRAIN_000786,Bifidobacterium longum subsp. longum,NC_0421,1,INNER_TRAIN
2,STRAIN_000787,Lactococcus lactis,NC_0016,4,INNER_TRAIN
2,STRAIN_000788,Bifidobacterium pseudolongum subsp. pseudolongum,NC_0422,1,INNER_TRAIN
2,STRAIN_000789,Lactiplantibacillus plantarum subsp. plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000790,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000792,Lactiplantibacillus plantarum subsp. plantarum,NC_0063,5,INNER_TRAIN
2,STRAIN_000795,Lacticaseibacillus paracasei,NC_0423,5,INNER_TRAIN
2,STRAIN_000798,Limosilactobacillus fermentum,NC_0425,1,INNER_TRAIN
2,STRAIN_000799,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
2,STRAIN_000800,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000801,Bifidobacterium pseudolongum,NC_0426,3,INNER_TRAIN
2,STRAIN_000802,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000804,Lacticaseibacillus paracasei,NC_0428,1,INNER_TRAIN
2,STRAIN_000805,Streptococcus thermophilus,NC_0429,1,INNER_TRAIN
2,STRAIN_000807,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
2,STRAIN_000809,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000810,Limosilactobacillus fermentum,NC_0036,1,INNER_TRAIN
2,STRAIN_000811,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
2,STRAIN_000813,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000814,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000815,Bifidobacterium longum subsp. infantis,NC_0045,4,INNER_TRAIN
2,STRAIN_000816,Lacticaseibacillus paracasei subsp. paracasei,NC_0013,1,INNER_TRAIN
2,STRAIN_000817,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000819,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
2,STRAIN_000820,Lactococcus lactis subsp. lactis,NC_0432,4,INNER_TRAIN
2,STRAIN_000821,Lacticaseibacillus paracasei,NC_0433,4,INNER_TRAIN
2,STRAIN_000822,Limosilactobacillus fermentum,NC_0434,1,INNER_TRAIN
2,STRAIN_000823,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
2,STRAIN_000824,Streptococcus thermophilus,NC_0435,5,INNER_TRAIN
2,STRAIN_000825,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
2,STRAIN_000826,Lacticaseibacillus rhamnosus,NC_0436,4,INNER_TRAIN
2,STRAIN_000827,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000829,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
2,STRAIN_000831,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
2,STRAIN_000833,Limosilactobacillus fermentum,NC_0437,5,INNER_TRAIN
2,STRAIN_000835,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000837,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000838,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
2,STRAIN_000839,Lacticaseibacillus paracasei subsp. tolerans,NC_0438,3,INNER_TRAIN
2,STRAIN_000842,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000843,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000844,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
2,STRAIN_000845,Bifidobacterium bifidum,NC_0440,1,INNER_TRAIN
2,STRAIN_000846,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000847,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
2,STRAIN_000848,Lactiplantibacillus plantarum,NC_0100,5,INNER_TRAIN
2,STRAIN_000849,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000850,Lactiplantibacillus plantarum subsp. plantarum,NC_0038,3,INNER_TRAIN
2,STRAIN_000851,Bifidobacterium adolescentis,NC_0441,1,INNER_TRAIN
2,STRAIN_000852,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000853,Lacticaseibacillus paracasei,NC_0442,3,INNER_TRAIN
2,STRAIN_000854,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000858,Lacticaseibacillus rhamnosus,NC_0015,3,INNER_TRAIN
2,STRAIN_000860,Bifidobacterium longum subsp. longum,NC_0027,5,INNER_TRAIN
2,STRAIN_000861,Bifidobacterium pseudocatenulatum,NC_0444,3,INNER_TRAIN
2,STRAIN_000862,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000863,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
2,STRAIN_000864,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000865,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000867,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
2,STRAIN_000868,Lactiplantibacillus plantarum,NC_0059,3,INNER_TRAIN
2,STRAIN_000870,Limosilactobacillus reuteri,NC_0446,5,INNER_TRAIN
2,STRAIN_000871,Limosilactobacillus fermentum,NC_0447,3,INNER_TRAIN
2,STRAIN_000872,Bifidobacterium longum,NC_0448,5,INNER_TRAIN
2,STRAIN_000873,Lacticaseibacillus rhamnosus,NC_0449,3,INNER_TRAIN
2,STRAIN_000876,Bifidobacterium breve,NC_0451,1,INNER_TRAIN
2,STRAIN_000877,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000878,Lacticaseibacillus paracasei,NC_0025,3,INNER_TRAIN
2,STRAIN_000879,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
2,STRAIN_000880,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000884,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000885,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000886,Lacticaseibacillus casei,NC_0090,3,INNER_TRAIN
2,STRAIN_000887,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000888,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000889,Bifidobacterium breve,NC_0453,3,INNER_TRAIN
2,STRAIN_000890,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000891,Limosilactobacillus reuteri,NC_0454,3,INNER_TRAIN
2,STRAIN_000892,Lactobacillus gasseri,NC_0106,4,INNER_TRAIN
2,STRAIN_000894,Bifidobacterium bifidum,NC_0055,5,INNER_TRAIN
2,STRAIN_000896,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000897,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000898,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000899,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000901,Bifidobacterium breve,NC_0037,5,INNER_TRAIN
2,STRAIN_000907,Limosilactobacillus reuteri,NC_0459,4,INNER_TRAIN
2,STRAIN_000908,Lacticaseibacillus paracasei,NC_0043,5,INNER_TRAIN
2,STRAIN_000910,Lacticaseibacillus rhamnosus,NC_0015,3,INNER_TRAIN
2,STRAIN_000911,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000913,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000914,Lactococcus lactis subsp. lactis,NC_0460,4,INNER_TRAIN
2,STRAIN_000915,Lacticaseibacillus paracasei subsp. paracasei,NC_0461,4,INNER_TRAIN
2,STRAIN_000916,Levilactobacillus brevis,NC_0462,3,INNER_TRAIN
2,STRAIN_000917,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
2,STRAIN_000918,Lacticaseibacillus paracasei,NC_0463,5,INNER_TRAIN
2,STRAIN_000920,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000921,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
2,STRAIN_000922,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
2,STRAIN_000923,Lactobacillus gasseri,NC_0464,3,INNER_TRAIN
2,STRAIN_000924,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
2,STRAIN_000925,Lacticaseibacillus rhamnosus,NC_0465,5,INNER_TRAIN
2,STRAIN_000926,Levilactobacillus brevis,NC_0466,3,INNER_TRAIN
2,STRAIN_000927,Lactiplantibacillus plantarum,NC_0093,3,INNER_TRAIN
2,STRAIN_000930,Lacticaseibacillus rhamnosus,NC_0023,4,INNER_TRAIN
2,STRAIN_000932,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000933,Bifidobacterium pseudocatenulatum,NC_0467,4,INNER_TRAIN
2,STRAIN_000934,Limosilactobacillus fermentum,NC_0468,4,INNER_TRAIN
2,STRAIN_000936,Limosilactobacillus reuteri subsp. kinnaridis,NC_0031,1,INNER_TRAIN
2,STRAIN_000937,Limosilactobacillus reuteri subsp. kinnaridis,NC_0031,1,INNER_TRAIN
2,STRAIN_000938,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000939,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
2,STRAIN_000940,Lacticaseibacillus rhamnosus,NC_0469,4,INNER_TRAIN
2,STRAIN_000943,Lacticaseibacillus rhamnosus,NC_0015,3,INNER_TRAIN
2,STRAIN_000945,Lactiplantibacillus plantarum,NC_0472,3,INNER_TRAIN
2,STRAIN_000946,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000947,Lactococcus lactis subsp. lactis,NC_0098,3,INNER_TRAIN
2,STRAIN_000948,Limosilactobacillus reuteri subsp. suis,NC_0473,3,INNER_TRAIN
2,STRAIN_000949,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
2,STRAIN_000950,Bifidobacterium breve,NC_0079,5,INNER_TRAIN
2,STRAIN_000952,Limosilactobacillus reuteri,NC_0474,3,INNER_TRAIN
2,STRAIN_000953,Streptococcus thermophilus,NC_0475,3,INNER_TRAIN
2,STRAIN_000955,Lactobacillus delbrueckii subsp. lactis,NC_0476,1,INNER_TRAIN
2,STRAIN_000956,Limosilactobacillus fermentum,NC_0099,4,INNER_TRAIN
2,STRAIN_000957,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000958,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000959,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000967,Limosilactobacillus fermentum,NC_0062,1,INNER_TRAIN
2,STRAIN_000970,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000975,Lactobacillus helveticus,NC_0478,1,INNER_TRAIN
2,STRAIN_000980,Lactiplantibacillus plantarum subsp. plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000985,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
2,STRAIN_000991,Limosilactobacillus reuteri,NC_0031,1,INNER_TRAIN
2,STRAIN_000993,Bifidobacterium longum,NC_0084,1,INNER_TRAIN
2,STRAIN_000994,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_000998,Lactococcus lactis,NC_0016,4,INNER_TRAIN
2,STRAIN_001005,Lactiplantibacillus plantarum,NC_0063,5,INNER_TRAIN
2,STRAIN_001006,Lactiplantibacillus plantarum,NC_0107,1,INNER_TRAIN
2,STRAIN_001007,Lactiplantibacillus plantarum,NC_0107,1,INNER_TRAIN
2,STRAIN_001008,Lactococcus lactis subsp. lactis,NC_0481,5,INNER_TRAIN
2,STRAIN_001010,Bifidobacterium longum,NC_0022,3,INNER_TRAIN
2,STRAIN_001011,Limosilactobacillus fermentum,NC_0483,3,INNER_TRAIN
2,STRAIN_001012,Limosilactobacillus fermentum,NC_0484,3,INNER_TRAIN
2,STRAIN_001014,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_001016,Bifidobacterium breve,NC_0486,4,INNER_TRAIN
2,STRAIN_001017,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
2,STRAIN_001018,Lactiplantibacillus plantarum,NC_0063,5,INNER_TRAIN
2,STRAIN_001019,Levilactobacillus brevis,NC_0053,1,INNER_TRAIN
2,STRAIN_001021,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
2,STRAIN_001022,Lacticaseibacillus rhamnosus,NC_0487,3,INNER_TRAIN
2,STRAIN_001023,Limosilactobacillus fermentum,NC_0488,4,INNER_TRAIN
2,STRAIN_001024,Lactobacillus gasseri,NC_0106,4,INNER_TRAIN
2,STRAIN_001025,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
2,STRAIN_000037,Lactiplantibacillus plantarum,NC_0046,4,INNER_VAL
2,STRAIN_000068,Lactiplantibacillus plantarum,NC_0003,3,INNER_VAL
2,STRAIN_000107,Limosilactobacillus reuteri subsp. reuteri,NC_0024,4,INNER_VAL
2,STRAIN_000118,Oenococcus oeni,NC_0156,1,INNER_VAL
2,STRAIN_000121,Leuconostoc mesenteroides subsp. mesenteroides,NC_0159,4,INNER_VAL
2,STRAIN_000125,Lacticaseibacillus paracasei,NC_0071,1,INNER_VAL
2,STRAIN_000129,Limosilactobacillus reuteri subsp. reuteri,NC_0024,4,INNER_VAL
2,STRAIN_000159,Lactiplantibacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437,NC_0003,3,INNER_VAL
2,STRAIN_000174,Limosilactobacillus reuteri,NC_0024,4,INNER_VAL
2,STRAIN_000214,Lactiplantibacillus plantarum subsp. plantarum,NC_0003,3,INNER_VAL
2,STRAIN_000218,Pseudomonas fluorescens,NC_0211,5,INNER_VAL
2,STRAIN_000251,Limosilactobacillus reuteri,NC_0225,4,INNER_VAL
2,STRAIN_000277,Streptococcus thermophilus,NC_0239,3,INNER_VAL
2,STRAIN_000288,Bifidobacterium pseudocatenulatum,NC_0242,4,INNER_VAL
2,STRAIN_000307,Lactococcus lactis subsp. lactis,NC_0252,4,INNER_VAL
2,STRAIN_000318,Lactiplantibacillus plantarum,NC_0003,3,INNER_VAL
2,STRAIN_000323,Levilactobacillus brevis,NC_0260,5,INNER_VAL
2,STRAIN_000324,Heyndrickxia coagulans,NC_0040,1,INNER_VAL
2,STRAIN_000332,Lactobacillus helveticus,NC_0264,5,INNER_VAL
2,STRAIN_000340,Lactiplantibacillus plantarum,NC_0003,3,INNER_VAL
2,STRAIN_000353,Heyndrickxia coagulans,NC_0040,1,INNER_VAL
2,STRAIN_000365,Bifidobacterium longum subsp. infantis,NC_0276,5,INNER_VAL
2,STRAIN_000374,Lactiplantibacillus plantarum,NC_0003,3,INNER_VAL
2,STRAIN_000376,Lactiplantibacillus plantarum,NC_0003,3,INNER_VAL
2,STRAIN_000379,Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393,NC_0071,1,INNER_VAL
2,STRAIN_000403,Limosilactobacillus reuteri,NC_0024,4,INNER_VAL
2,STRAIN_000422,Bifidobacterium longum subsp. longum,NC_0292,1,INNER_VAL
